utc_timestamp,DE_KN_residential3_grid_import,DE_KN_residential3_grid_export,temp,holiday,season_Autumn,season_Spring,season_Summer,season_Winter,day_of_week_Friday,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday
2016-03-01 18:30:00,28.2768554688,0.01953125,5.35,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 18:45:00,28.4702148438,0.01953125,5.525,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 19:00:00,28.6240234375,0.01953125,5.7,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 19:15:00,28.7622070312,0.01953125,5.825,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 19:30:00,28.9047851562,0.01953125,5.95,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 19:45:00,29.0439453125,0.01953125,6.075,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 20:00:00,29.1821289062,0.01953125,6.2,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 20:15:00,29.359375,0.01953125,6.325,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 20:30:00,29.5317382812,0.01953125,6.45,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 20:45:00,29.7114257812,0.01953125,6.575,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 21:00:00,29.8999023438,0.01953125,6.7,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 21:15:00,30.08203125,0.01953125,6.875,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 21:30:00,30.3100585938,0.01953125,7.050000000000001,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 21:45:00,30.529296875,0.01953125,7.2250000000000005,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 22:00:00,30.7670898438,0.01953125,7.4,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 22:15:00,30.9970703125,0.01953125,7.550000000000001,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 22:30:00,31.189453125,0.01953125,7.7,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 22:45:00,31.37890625,0.01953125,7.85,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 23:00:00,31.572265625,0.01953125,8.0,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 23:15:00,31.732421875,0.01953125,7.95,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 23:30:00,31.9096679688,0.01953125,7.9,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 23:45:00,32.0537109375,0.01953125,7.85,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-02 00:00:00,32.1918945312,0.01953125,7.8,0,0,1,0,0,0,0,0,0,0,0,1
2016-03-02 00:15:00,32.3149414062,0.01953125,7.75,0,0,1,0,0,0,0,0,0,0,0,1
2016-03-02 00:30:00,32.4248046875,0.01953125,7.699999999999999,0,0,1,0,0,0,0,0,0,0,0,1
2016-03-02 00:45:00,32.5439453125,0.01953125,7.6499999999999995,0,0,1,0,0,0,0,0,0,0,0,1
2016-03-02 01:00:00,32.6723632812,0.01953125,7.6,0,0,1,0,0,0,0,0,0,0,0,1
2016-03-02 01:15:00,32.8012695312,0.01953125,7.6499999999999995,0,0,1,0,0,0,0,0,0,0,0,1
2016-03-02 01:30:00,32.9248046875,0.01953125,7.699999999999999,0,0,1,0,0,0,0,0,0,0,0,1
2016-03-02 01:45:00,33.0649414062,0.01953125,7.75,0,0,1,0,0,0,0,0,0,0,0,1
2016-03-02 02:00:00,33.2016601562,0.01953125,7.8,0,0,1,0,0,0,0,0,0,0,0,1
2016-03-02 02:15:00,33.3125,0.01953125,7.6,0,0,1,0,0,0,0,0,0,0,0,1
2016-03-02 02:30:00,33.4150390625,0.01953125,7.4,0,0,1,0,0,0,0,0,0,0,0,1
2016-03-02 02:45:00,33.4775390625,0.01953125,7.2,0,0,1,0,0,0,0,0,0,0,0,1
2016-03-02 03:00:00,33.5439453125,0.01953125,7.0,0,0,1,0,0,0,0,0,0,0,0,1
2016-03-02 03:15:00,33.6069335938,0.01953125,6.925,0,0,1,0,0,0,0,0,0,0,0,1
2016-03-02 03:30:00,33.6870117188,0.01953125,6.85,0,0,1,0,0,0,0,0,0,0,0,1
2016-03-02 03:45:00,33.7646484375,0.01953125,6.775,0,0,1,0,0,0,0,0,0,0,0,1
2016-03-02 04:00:00,33.8173828125,0.01953125,6.7,0,0,1,0,0,0,0,0,0,0,0,1
2016-03-02 04:15:00,33.8666992188,0.01953125,6.725,0,0,1,0,0,0,0,0,0,0,0,1
2016-03-02 04:30:00,33.9272460938,0.01953125,6.75,0,0,1,0,0,0,0,0,0,0,0,1
2016-03-02 04:45:00,33.9877929688,0.01953125,6.775,0,0,1,0,0,0,0,0,0,0,0,1
2016-03-02 05:00:00,34.0537109375,0.01953125,6.8,0,0,1,0,0,0,0,0,0,0,0,1
2016-03-02 05:15:00,34.1450195312,0.01953125,6.8,0,0,1,0,0,0,0,0,0,0,0,1
2016-03-02 05:30:00,34.4169921875,0.01953125,6.8,0,0,1,0,0,0,0,0,0,0,0,1
2016-03-02 05:45:00,34.7202148438,0.01953125,6.8,0,0,1,0,0,0,0,0,0,0,0,1
2016-03-02 06:00:00,34.9370117188,0.01953125,6.8,0,0,1,0,0,0,0,0,0,0,0,1
