utc_timestamp,DE_KN_residential4_grid_import,DE_KN_residential4_grid_export
2015-10-13T02:45:00Z,12.1271449498,36.0
2015-10-13T03:00:00Z,12.1770717076,36.0
2015-10-13T03:15:00Z,12.2274780273,36.0
2015-10-13T03:30:00Z,12.2617950439,36.0
2015-10-13T03:45:00Z,12.2919189453,36.0
2015-10-13T04:00:00Z,12.3274536133,36.0
2015-10-13T04:15:00Z,12.3728027344,36.0
2015-10-13T04:30:00Z,12.5,36.0
2015-10-13T04:45:00Z,12.5674438477,36.0
2015-10-13T05:00:00Z,12.6749267578,36.0
2015-10-13T05:15:00Z,12.7428501674,36.0
2015-10-13T05:30:00Z,12.7970668248,36.0
2015-10-13T05:45:00Z,12.8449707031,36.0
2015-10-13T06:00:00Z,12.8629882813,36.0
2015-10-13T06:15:00Z,12.8699951172,36.0073242188
2015-10-13T06:30:00Z,12.8800048828,36.0205078125
2015-10-13T06:45:00Z,12.8800048828,36.0676269531
2015-10-13T07:00:00Z,12.8800048828,36.1076660156
2015-10-13T07:15:00Z,12.8800048828,36.1853027344
2015-10-13T07:30:00Z,12.8800048828,36.2838134766
2015-10-13T07:45:00Z,12.8800048828,36.3560267857
2015-10-13T08:00:00Z,12.8800048828,36.4826660156
2015-10-13T08:15:00Z,12.8800048828,36.6586216518
2015-10-13T08:30:00Z,12.8800048828,36.9123535156
2015-10-13T08:45:00Z,12.8800048828,37.177734375
2015-10-13T09:00:00Z,12.8800048828,37.3973214286
2015-10-13T09:15:00Z,12.8800048828,37.6899414062
2015-10-13T09:30:00Z,12.8800048828,38.1001674107
2015-10-13T09:45:00Z,12.8800048828,38.3950195312
2015-10-13T10:00:00Z,12.8800048828,38.6647949219
2015-10-13T10:15:00Z,12.8800048828,39.1138916016
2015-10-13T10:30:00Z,12.8800048828,39.6652832031
2015-10-13T10:45:00Z,13.0020687706,39.812448602
2015-10-13T11:00:00Z,13.125,39.9624023438
2015-10-13T11:15:00Z,13.169921875,40.1037109375
2015-10-13T11:30:00Z,13.169921875,40.333984375
2015-10-13T11:45:00Z,13.169921875,40.594921875
2015-10-13T12:00:00Z,13.169921875,40.8256138393
2015-10-13T12:15:00Z,13.169921875,40.9142020089
2015-10-13T12:30:00Z,13.169921875,41.0123948317
2015-10-13T12:45:00Z,13.169921875,41.1241629464
2015-10-13T13:00:00Z,13.3832571847,41.1624450684
2015-10-13T13:15:00Z,13.669921875,41.1772460938
2015-10-13T13:30:00Z,13.6885114397,41.2169363839
2015-10-13T13:45:00Z,13.7099609375,41.23046875
2015-10-13T14:00:00Z,13.7299804688,41.2475585938
2015-10-13T14:15:00Z,13.744546853,41.2979749178
2015-10-13T14:30:00Z,13.7723348288,41.3088456003
2015-10-13T14:45:00Z,13.8345759465,41.3095703125
2015-10-13T15:00:00Z,13.8699951172,41.3176269531
2015-10-13T15:15:00Z,13.8885323661,41.330078125
2015-10-13T15:30:00Z,13.9268035889,41.330078125
2015-10-13T15:45:00Z,14.0599121094,41.330078125
2015-10-13T16:00:00Z,14.4927629743,41.330078125
2015-10-13T16:15:00Z,14.9949035645,41.330078125
2015-10-13T16:30:00Z,15.4956577846,41.330078125
2015-10-13T16:45:00Z,15.9790039062,41.330078125
2015-10-13T17:00:00Z,16.4956577846,41.330078125
2015-10-13T17:15:00Z,16.6584821429,41.330078125
2015-10-13T17:30:00Z,16.817086356,41.330078125
2015-10-13T17:45:00Z,17.226953125,41.330078125
2015-10-13T18:00:00Z,17.7974243164,41.330078125
2015-10-13T18:15:00Z,17.8587564741,41.330078125
2015-10-13T18:30:00Z,17.9149169922,41.330078125
2015-10-13T18:45:00Z,17.9915301983,41.330078125
2015-10-13T19:00:00Z,18.057434082,41.330078125
2015-10-13T19:15:00Z,18.1279663086,41.330078125
2015-10-13T19:30:00Z,18.4819091797,41.330078125
2015-10-13T19:45:00Z,18.6928013393,41.330078125
2015-10-13T20:00:00Z,18.772273137,41.330078125
2015-10-13T20:15:00Z,18.8599853516,41.330078125
2015-10-13T20:30:00Z,19.172454834,41.330078125
2015-10-13T20:45:00Z,19.2659057617,41.330078125
2015-10-13T21:00:00Z,19.3649902344,41.330078125
2015-10-13T21:15:00Z,19.6271449498,41.330078125
2015-10-13T21:30:00Z,19.6956612723,41.330078125
2015-10-13T21:45:00Z,19.9279785156,41.330078125
2015-10-13T22:00:00Z,19.9969200721,41.330078125
2015-10-13T22:15:00Z,20.2028285435,41.330078125
2015-10-13T22:30:00Z,20.2876446064,41.330078125
2015-10-13T22:45:00Z,20.4459228516,41.330078125
2015-10-13T23:00:00Z,20.5774536133,41.330078125
2015-10-13T23:15:00Z,20.6939941406,41.330078125
2015-10-13T23:30:00Z,20.8602146235,41.330078125
2015-10-13T23:45:00Z,20.9559570313,41.330078125
2015-10-14T00:00:00Z,21.1656319754,41.330078125
2015-10-14T00:15:00Z,21.2330603966,41.330078125
2015-10-14T00:30:00Z,21.4513811384,41.330078125
2015-10-14T00:45:00Z,21.5090087891,41.330078125
2015-10-14T01:00:00Z,21.6457519531,41.330078125
2015-10-14T01:15:00Z,21.803898738,41.330078125
2015-10-14T01:30:00Z,21.9030573918,41.330078125
2015-10-14T01:45:00Z,22.4661583534,41.330078125
2015-10-14T02:00:00Z,22.7457101004,41.330078125
2015-10-14T02:15:00Z,22.8100258963,41.330078125
2015-10-14T02:30:00Z,22.8755929129,41.330078125
2015-10-14T02:45:00Z,23.0798583984,41.330078125
2015-10-14T03:00:00Z,23.2074584961,41.330078125
2015-10-14T03:15:00Z,23.276801518,41.330078125
2015-10-14T03:30:00Z,23.5090087891,41.330078125
2015-10-14T03:45:00Z,23.5628138951,41.330078125
2015-10-14T04:00:00Z,23.8413085938,41.330078125
2015-10-14T04:15:00Z,23.9056222098,41.330078125
2015-10-14T04:30:00Z,24.1524658203,41.330078125
2015-10-14T04:45:00Z,24.3770228795,41.330078125
2015-10-14T05:00:00Z,24.6399536133,41.330078125
2015-10-14T05:15:00Z,24.8119506836,41.330078125
2015-10-14T05:30:00Z,24.9840698242,41.330078125
2015-10-14T05:45:00Z,25.5276254507,41.330078125
2015-10-14T06:00:00Z,25.8578613281,41.330078125
2015-10-14T06:15:00Z,25.8598632812,41.3729073661
2015-10-14T06:30:00Z,25.8598632812,41.4272460938
2015-10-14T06:45:00Z,26.0660858154,41.4528154646
2015-10-14T07:00:00Z,26.0798339844,41.5284705529
2015-10-14T07:15:00Z,26.2049560547,41.5874023438
2015-10-14T07:30:00Z,26.2099609375,41.73125
2015-10-14T07:45:00Z,26.2099609375,41.9647042411
2015-10-14T08:00:00Z,26.2900390625,42.1704101562
2015-10-14T08:15:00Z,26.2900390625,42.5240102209
2015-10-14T08:30:00Z,26.2960449219,42.83828125
2015-10-14T08:45:00Z,26.3000488281,43.2873883929
2015-10-14T09:00:00Z,26.3043387277,43.7713448661
2015-10-14T09:15:00Z,26.3100585938,44.1322115385
2015-10-14T09:30:00Z,26.3100585938,44.8276367188
2015-10-14T09:45:00Z,26.3100585938,45.5329241071
2015-10-14T10:00:00Z,26.3100585938,46.8125
2015-10-14T10:15:00Z,26.3850402832,47.4783935547
2015-10-14T10:30:00Z,26.5955984933,47.759765625
2015-10-14T10:45:00Z,26.7286965964,47.762377759
2015-10-14T11:00:00Z,26.7969689002,47.7942457933
2015-10-14T11:15:00Z,26.83984375,48.2400948661
2015-10-14T11:30:00Z,26.83984375,48.5947265625
2015-10-14T11:45:00Z,26.83984375,48.8576660156
2015-10-14T12:00:00Z,26.8758789063,48.986328125
2015-10-14T12:15:00Z,26.9599609375,49.044921875
2015-10-14T12:30:00Z,26.9599609375,49.2180664063
2015-10-14T12:45:00Z,26.9685407366,49.2705078125
2015-10-14T13:00:00Z,27.0723876953,49.2705078125
2015-10-14T13:15:00Z,27.3856026786,49.2705078125
2015-10-14T13:30:00Z,27.5874023438,49.2705078125
2015-10-14T13:45:00Z,27.7975463867,49.2705078125
2015-10-14T14:00:00Z,28.0723876953,49.2705078125
2015-10-14T14:15:00Z,28.8284737723,49.2705078125
2015-10-14T14:30:00Z,29.1649169922,49.2705078125
2015-10-14T14:45:00Z,29.2650146484,49.2705078125
2015-10-14T15:00:00Z,29.3373413086,49.2705078125
2015-10-14T15:15:00Z,29.378452846,49.2705078125
2015-10-14T15:30:00Z,29.3999023438,49.2875976562
