consumption,temperature_2m,precipitation,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,is_day,sunshine_duration,day_of_week,month,hour,day
0.0,25.35,0.0,60.9,39.0,43.0,0.0,0.0,0.0,4,8,18,17
0.0,25.1,0.1,45.0,34.0,24.0,0.0,0.0,0.0,4,8,19,17
0.0,25.3,0.0,23.7,15.0,17.0,0.0,1.0,77.10887,4,8,20,17
0.0,25.55,0.0,27.3,21.0,14.0,0.0,1.0,3600.0,4,8,21,17
0.0,25.75,0.0,18.0,12.0,12.0,0.0,1.0,3600.0,4,8,22,17
0.0,25.9,0.0,17.1,13.0,9.0,0.0,1.0,3600.0,4,8,23,17
0.0,26.1,0.0,13.2,14.0,1.0,0.0,1.0,3600.0,5,8,0,18
0.0,26.25,0.0,13.5,15.0,0.0,0.0,1.0,3600.0,5,8,1,18
0.0,26.35,0.0,13.199999,12.0,4.0,0.0,1.0,3600.0,5,8,2,18
0.0,26.45,0.0,18.9,15.0,9.0,0.0,1.0,3600.0,5,8,3,18
0.0,26.5,0.0,15.0,12.0,7.0,0.0,1.0,3600.0,5,8,4,18
0.0,26.55,0.0,15.0,14.0,4.0,0.0,1.0,3600.0,5,8,5,18
0.0,26.55,0.0,12.9,9.0,8.0,0.0,1.0,3600.0,5,8,6,18
0.0,26.5,0.0,9.6,6.0,7.0,0.0,1.0,3600.0,5,8,7,18
0.206,26.45,0.0,17.1,8.0,9.0,15.0,1.0,3600.0,5,8,8,18
0.288,26.4,0.0,9.3,8.0,3.0,1.0,0.0,83.16753,5,8,9,18
0.313,26.6,0.0,7.7999997,6.0,4.0,0.0,0.0,0.0,5,8,10,18
0.294,26.6,0.0,4.8,4.0,2.0,0.0,0.0,0.0,5,8,11,18
0.306,26.5,0.0,3.6,4.0,0.0,0.0,0.0,0.0,5,8,12,18
0.231,26.4,0.0,5.1,5.0,1.0,0.0,0.0,0.0,5,8,13,18
0.131,26.3,0.0,8.099999,9.0,0.0,0.0,0.0,0.0,5,8,14,18
0.069,26.25,0.0,11.7,13.0,0.0,0.0,0.0,0.0,5,8,15,18
0.019,26.2,0.0,17.1,19.0,0.0,0.0,0.0,0.0,5,8,16,18
0.0,26.1,0.0,13.5,15.0,0.0,0.0,0.0,0.0,5,8,17,18
0.0,26.05,0.0,21.0,20.0,5.0,0.0,0.0,0.0,5,8,18,18
0.0,25.85,0.0,19.2,10.0,17.0,0.0,0.0,0.0,5,8,19,18
0.0,25.85,0.0,24.900002,13.0,22.0,0.0,1.0,4.418314,5,8,20,18
0.0,25.75,0.0,30.599998,14.0,30.0,0.0,1.0,3600.0,5,8,21,18
0.0,26.0,0.0,21.0,8.0,23.0,0.0,1.0,3600.0,5,8,22,18
0.0,26.05,0.0,24.0,16.0,16.0,0.0,1.0,3600.0,5,8,23,18
0.0,26.2,0.0,21.9,17.0,11.0,0.0,1.0,3600.0,6,8,0,19
0.0,26.35,0.0,17.4,12.0,11.0,0.0,1.0,3600.0,6,8,1,19
0.0,26.4,0.0,9.6,8.0,4.0,0.0,1.0,3600.0,6,8,2,19
0.0,26.45,0.0,4.5,5.0,0.0,0.0,1.0,3600.0,6,8,3,19
0.0,26.5,0.0,0.0,0.0,0.0,0.0,1.0,3600.0,6,8,4,19
0.0,26.55,0.0,0.0,0.0,0.0,0.0,1.0,3600.0,6,8,5,19
0.0,26.55,0.0,0.0,0.0,0.0,0.0,1.0,3600.0,6,8,6,19
0.0,26.6,0.0,7.2,8.0,0.0,0.0,1.0,3600.0,6,8,7,19
0.206,26.65,0.0,3.6,4.0,0.0,0.0,1.0,3600.0,6,8,8,19
0.281,26.6,0.0,11.7,13.0,0.0,0.0,0.0,18.333551,6,8,9,19
0.325,26.65,0.0,28.8,32.0,0.0,0.0,0.0,0.0,6,8,10,19
0.319,26.7,0.0,17.1,19.0,0.0,0.0,0.0,0.0,6,8,11,19
0.3,26.65,0.0,16.199999,18.0,0.0,0.0,0.0,0.0,6,8,12,19
0.25,26.65,0.0,15.299999,17.0,0.0,0.0,0.0,0.0,6,8,13,19
0.163,26.55,0.0,10.799999,12.0,0.0,0.0,0.0,0.0,6,8,14,19
0.05,26.5,0.0,13.5,15.0,0.0,0.0,0.0,0.0,6,8,15,19
0.031,26.45,0.0,2.6999998,3.0,0.0,0.0,0.0,0.0,6,8,16,19
0.0,26.4,0.0,9.299999,9.0,2.0,0.0,0.0,0.0,6,8,17,19
0.0,26.4,0.0,7.7999997,8.0,1.0,0.0,0.0,0.0,6,8,18,19
0.0,26.4,0.0,2.6999998,3.0,0.0,0.0,0.0,0.0,6,8,19,19
0.0,26.35,0.0,3.6,4.0,0.0,0.0,1.0,82.140564,6,8,20,19
0.0,26.35,0.0,1.8,2.0,0.0,0.0,1.0,3600.0,6,8,21,19
0.0,26.25,0.0,0.0,0.0,0.0,0.0,1.0,3600.0,6,8,22,19
0.0,26.25,0.0,0.0,0.0,0.0,0.0,1.0,3600.0,6,8,23,19
0.0,26.4,0.0,0.0,0.0,0.0,0.0,1.0,3600.0,0,8,0,20
0.0,26.55,0.0,9.9,11.0,0.0,0.0,1.0,3600.0,0,8,1,20
0.0,26.7,0.0,9.9,11.0,0.0,0.0,1.0,3600.0,0,8,2,20
0.0,26.8,0.0,18.0,20.0,0.0,0.0,1.0,3600.0,0,8,3,20
0.0,26.8,0.0,15.299999,17.0,0.0,0.0,1.0,3600.0,0,8,4,20
0.0,26.85,0.0,12.599999,12.0,3.0,0.0,1.0,3600.0,0,8,5,20
0.0,26.9,0.0,17.999998,18.0,3.0,0.0,1.0,3600.0,0,8,6,20
0.006,26.85,0.0,14.1,11.0,7.0,0.0,1.0,3600.0,0,8,7,20
0.156,26.75,0.0,14.7,13.0,5.0,0.0,1.0,3600.0,0,8,8,20
0.263,26.55,0.0,16.199999,14.0,6.0,0.0,0.0,24.528006,0,8,9,20
0.325,26.55,0.0,13.799999,14.0,2.0,0.0,0.0,0.0,0,8,10,20
0.325,26.4,0.0,19.8,22.0,0.0,0.0,0.0,0.0,0,8,11,20
0.281,26.25,0.0,19.8,22.0,0.0,0.0,0.0,0.0,0,8,12,20
0.256,26.15,0.0,30.599998,34.0,0.0,0.0,0.0,0.0,0,8,13,20
0.181,26.0,0.0,29.699999,33.0,0.0,0.0,0.0,0.0,0,8,14,20
0.069,25.9,0.0,27.9,31.0,0.0,0.0,0.0,0.0,0,8,15,20
0.013,25.8,0.0,24.3,27.0,0.0,0.0,0.0,0.0,0,8,16,20
0.0,25.65,0.0,19.8,22.0,0.0,0.0,0.0,0.0,0,8,17,20
0.0,25.5,0.0,23.4,26.0,0.0,0.0,0.0,0.0,0,8,18,20
0.0,25.45,0.0,21.599998,24.0,0.0,0.0,0.0,0.0,0,8,19,20
0.0,25.45,0.0,23.099998,22.0,4.0,3.0,1.0,84.06102,0,8,20,20
0.0,25.45,0.0,12.9,7.0,4.0,14.0,1.0,3600.0,0,8,21,20
0.0,25.9,0.0,22.2,19.0,2.0,13.0,1.0,3600.0,0,8,22,20
0.0,26.05,0.0,22.500002,19.0,2.0,14.0,1.0,3600.0,0,8,23,20
0.0,26.2,0.0,17.099998,14.0,2.0,11.0,1.0,3600.0,1,8,0,21
0.0,26.35,0.0,10.8,10.0,3.0,0.0,1.0,3600.0,1,8,1,21
0.0,26.45,0.0,6.8999996,7.0,1.0,0.0,1.0,3600.0,1,8,2,21
0.0,26.55,0.0,5.3999996,6.0,0.0,0.0,1.0,3600.0,1,8,3,21
0.0,26.65,0.0,7.2,8.0,0.0,0.0,1.0,3600.0,1,8,4,21
0.0,26.75,0.0,11.7,13.0,0.0,0.0,1.0,3600.0,1,8,5,21
0.0,26.9,0.0,15.299999,17.0,0.0,0.0,1.0,3600.0,1,8,6,21
0.0,26.95,0.0,16.199999,18.0,0.0,0.0,1.0,3600.0,1,8,7,21
0.031,26.95,0.0,18.9,21.0,0.0,0.0,1.0,3600.0,1,8,8,21
0.288,26.85,0.0,10.799999,12.0,0.0,0.0,0.0,0.0,1,8,9,21
0.313,26.75,0.0,13.799999,14.0,0.0,4.0,0.0,0.0,1,8,10,21
0.325,26.7,0.0,4.2000003,1.0,0.0,11.0,0.0,0.0,1,8,11,21
0.3,26.65,0.0,8.7,2.0,0.0,23.0,0.0,0.0,1,8,12,21
0.25,26.55,0.0,9.0,2.0,0.0,24.0,0.0,0.0,1,8,13,21
0.175,26.45,0.0,13.8,15.0,0.0,1.0,0.0,0.0,1,8,14,21
0.069,26.35,0.0,10.799999,12.0,0.0,0.0,0.0,0.0,1,8,15,21
0.013,26.25,0.0,18.9,21.0,0.0,0.0,0.0,0.0,1,8,16,21
0.006,26.15,0.0,15.299999,17.0,0.0,0.0,0.0,0.0,1,8,17,21
0.0,26.1,0.0,22.5,25.0,0.0,0.0,0.0,0.0,1,8,18,21
0.0,26.05,0.0,13.5,15.0,0.0,0.0,0.0,0.0,1,8,19,21
0.0,26.05,0.0,16.199999,18.0,0.0,0.0,1.0,17.916847,1,8,20,21
0.0,26.1,0.0,20.699999,23.0,0.0,0.0,1.0,3600.0,1,8,21,21
0.0,26.4,0.0,18.9,21.0,0.0,0.0,1.0,3600.0,1,8,22,21
0.0,26.5,0.0,12.599999,14.0,0.0,0.0,1.0,3600.0,1,8,23,21
0.0,26.6,0.0,8.099999,9.0,0.0,0.0,1.0,3600.0,2,8,0,22
0.0,26.7,0.0,4.5,5.0,0.0,0.0,1.0,3600.0,2,8,1,22
0.0,26.8,0.0,13.5,15.0,0.0,0.0,1.0,3600.0,2,8,2,22
0.0,26.95,0.0,14.4,16.0,0.0,0.0,1.0,3600.0,2,8,3,22
0.0,27.15,0.0,21.599998,24.0,0.0,0.0,1.0,3600.0,2,8,4,22
0.0,27.25,0.0,31.5,35.0,0.0,0.0,1.0,3600.0,2,8,5,22
0.0,27.35,0.0,27.0,30.0,0.0,0.0,1.0,3600.0,2,8,6,22
0.0,27.3,0.0,17.1,19.0,0.0,0.0,1.0,3600.0,2,8,7,22
0.194,27.25,0.0,11.7,13.0,0.0,0.0,1.0,3600.0,2,8,8,22
0.088,27.2,0.0,5.3999996,6.0,0.0,0.0,0.0,0.0,2,8,9,22
0.156,27.1,0.0,11.7,13.0,0.0,0.0,0.0,0.0,2,8,10,22
0.288,27.05,0.0,7.2,8.0,0.0,0.0,0.0,0.0,2,8,11,22
0.3,27.0,0.0,11.7,13.0,0.0,0.0,0.0,0.0,2,8,12,22
0.213,26.85,0.0,9.9,11.0,0.0,0.0,0.0,0.0,2,8,13,22
0.144,26.7,0.0,11.7,13.0,0.0,0.0,0.0,0.0,2,8,14,22
0.063,26.6,0.0,8.099999,9.0,0.0,0.0,0.0,0.0,2,8,15,22
0.019,26.5,0.0,16.199999,16.0,3.0,0.0,0.0,0.0,2,8,16,22
0.006,26.4,0.0,17.4,14.0,8.0,0.0,0.0,0.0,2,8,17,22
0.0,26.3,0.0,30.0,21.0,18.0,1.0,0.0,0.0,2,8,18,22
0.0,26.2,0.0,43.5,25.0,34.0,2.0,0.0,0.0,2,8,19,22
0.0,26.15,0.0,42.6,29.0,26.0,3.0,1.0,0.0,2,8,20,22
0.0,25.85,0.3,31.800001,16.0,23.0,12.0,1.0,3600.0,2,8,21,22
0.0,25.6,0.6,26.1,20.0,12.0,3.0,1.0,3600.0,2,8,22,22
0.0,25.25,0.9,17.7,9.0,16.0,0.0,1.0,3600.0,2,8,23,22
0.0,25.25,0.7,10.8,0.0,18.0,0.0,1.0,3600.0,3,8,0,23
0.0,25.6,0.1,12.6,2.0,18.0,0.0,1.0,3600.0,3,8,1,23
0.0,25.75,0.0,16.2,4.0,21.0,0.0,1.0,3600.0,3,8,2,23
0.0,25.95,0.0,18.9,13.0,12.0,0.0,1.0,3600.0,3,8,3,23
0.0,26.1,0.0,20.699999,21.0,3.0,0.0,1.0,3600.0,3,8,4,23
0.0,26.35,0.0,21.0,22.0,2.0,0.0,1.0,3600.0,3,8,5,23
0.0,26.55,0.0,15.0,16.0,1.0,0.0,1.0,3600.0,3,8,6,23
0.0,26.55,0.0,9.599999,9.0,0.0,5.0,1.0,3600.0,3,8,7,23
0.181,26.55,0.0,9.299999,9.0,0.0,4.0,1.0,3600.0,3,8,8,23
0.069,26.45,0.0,16.5,15.0,0.0,10.0,0.0,0.0,3,8,9,23
0.3,26.45,0.0,4.2,4.0,0.0,2.0,0.0,0.0,3,8,10,23
0.306,26.35,0.0,8.099999,9.0,0.0,0.0,0.0,0.0,3,8,11,23
0.275,26.3,0.0,9.0,10.0,0.0,0.0,0.0,0.0,3,8,12,23
0.2,26.2,0.0,27.9,31.0,0.0,0.0,0.0,0.0,3,8,13,23
0.088,26.2,0.0,35.1,39.0,0.0,0.0,0.0,0.0,3,8,14,23
0.075,26.1,0.0,25.199999,28.0,0.0,0.0,0.0,0.0,3,8,15,23
0.025,26.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,3,8,16,23
0.0,25.95,0.0,19.8,22.0,0.0,0.0,0.0,0.0,3,8,17,23
0.0,25.85,0.0,27.9,31.0,0.0,0.0,0.0,0.0,3,8,18,23
0.0,25.75,0.0,19.8,22.0,0.0,0.0,0.0,0.0,3,8,19,23
0.0,25.7,0.0,27.9,31.0,0.0,0.0,1.0,0.0,3,8,20,23
0.0,25.7,0.0,42.3,47.0,0.0,0.0,1.0,3600.0,3,8,21,23
0.0,25.6,0.0,23.4,26.0,0.0,0.0,1.0,3600.0,3,8,22,23
0.0,25.6,0.0,18.9,21.0,0.0,0.0,1.0,3600.0,3,8,23,23
0.0,25.7,0.0,16.199999,18.0,0.0,0.0,1.0,3600.0,4,8,0,24
0.0,25.75,0.0,14.4,16.0,0.0,0.0,1.0,3600.0,4,8,1,24
0.0,25.75,0.0,35.399998,39.0,0.0,1.0,1.0,3600.0,4,8,2,24
0.0,25.75,0.0,33.3,37.0,0.0,0.0,1.0,3600.0,4,8,3,24
0.0,25.8,0.0,35.4,35.0,0.0,13.0,1.0,3600.0,4,8,4,24
0.0,25.85,0.0,11.4,11.0,0.0,5.0,1.0,3600.0,4,8,5,24
0.0,25.85,0.0,25.5,25.0,0.0,10.0,1.0,3600.0,4,8,6,24
0.006,25.9,0.0,22.800001,19.0,0.0,19.0,1.0,3600.0,4,8,7,24
0.225,25.9,0.0,21.0,18.0,0.0,16.0,1.0,3600.0,4,8,8,24
0.3,25.9,0.0,5.3999996,6.0,0.0,0.0,0.0,0.0,4,8,9,24
0.338,26.15,0.0,2.4,2.0,1.0,0.0,0.0,0.0,4,8,10,24
0.35,26.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8,11,24
0.319,26.25,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4,8,12,24
0.269,26.35,0.0,18.0,20.0,0.0,0.0,0.0,0.0,4,8,13,24
0.188,26.45,0.0,38.7,43.0,0.0,0.0,0.0,0.0,4,8,14,24
0.075,26.5,0.0,38.399998,42.0,1.0,0.0,0.0,0.0,4,8,15,24
0.006,26.55,0.0,29.699999,33.0,0.0,0.0,0.0,0.0,4,8,16,24
0.0,26.5,0.0,46.499996,51.0,1.0,0.0,0.0,0.0,4,8,17,24
0.0,26.45,0.0,46.8,52.0,0.0,0.0,0.0,0.0,4,8,18,24
0.0,26.4,0.0,62.699997,69.0,1.0,0.0,0.0,0.0,4,8,19,24
0.0,26.3,0.0,76.5,85.0,0.0,0.0,1.0,0.0,4,8,20,24
0.0,26.25,0.0,71.1,79.0,0.0,0.0,1.0,3600.0,4,8,21,24
0.0,26.3,0.0,37.8,42.0,0.0,0.0,1.0,3600.0,4,8,22,24
0.0,26.35,0.0,41.399998,46.0,0.0,0.0,1.0,3600.0,4,8,23,24
0.0,26.4,0.0,23.4,26.0,0.0,0.0,1.0,3600.0,5,8,0,25
0.0,26.45,0.0,17.1,19.0,0.0,0.0,1.0,3600.0,5,8,1,25
0.0,26.55,0.0,22.5,25.0,0.0,0.0,1.0,3600.0,5,8,2,25
0.0,26.6,0.0,26.099998,29.0,0.0,0.0,1.0,3600.0,5,8,3,25
0.0,26.65,0.0,19.8,22.0,0.0,0.0,1.0,3600.0,5,8,4,25
0.0,26.7,0.0,21.599998,24.0,0.0,0.0,1.0,3600.0,5,8,5,25
0.0,26.75,0.0,16.199999,18.0,0.0,0.0,1.0,3600.0,5,8,6,25
0.0,26.75,0.0,15.299999,17.0,0.0,0.0,1.0,3600.0,5,8,7,25
0.213,26.7,0.0,18.9,21.0,0.0,0.0,1.0,3600.0,5,8,8,25
0.3,26.7,0.0,18.0,20.0,0.0,0.0,0.0,0.0,5,8,9,25
0.331,26.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,8,10,25
0.338,26.55,0.0,10.8,10.0,2.0,2.0,0.0,0.0,5,8,11,25
0.319,26.45,0.0,19.5,21.0,1.0,0.0,0.0,0.0,5,8,12,25
0.263,26.4,0.0,10.5,11.0,1.0,0.0,0.0,0.0,5,8,13,25
0.188,26.35,0.0,17.099998,18.0,0.0,3.0,0.0,0.0,5,8,14,25
0.069,26.25,0.0,21.899998,24.0,0.0,1.0,0.0,0.0,5,8,15,25
0.019,26.15,0.0,39.0,43.0,0.0,1.0,0.0,0.0,5,8,16,25
0.0,26.1,0.0,19.8,9.0,0.0,39.0,0.0,0.0,5,8,17,25
0.0,26.05,0.0,34.2,10.0,0.0,84.0,0.0,0.0,5,8,18,25
0.0,26.0,0.0,47.100002,19.0,0.0,100.0,0.0,0.0,5,8,19,25
0.0,26.0,0.0,41.7,14.0,0.0,97.0,1.0,0.0,5,8,20,25
0.0,26.0,0.0,37.2,11.0,0.0,91.0,1.0,3600.0,5,8,21,25
0.0,25.85,0.0,27.300001,0.0,0.0,91.0,1.0,3600.0,5,8,22,25
0.0,25.9,0.0,26.400002,0.0,0.0,88.0,1.0,3600.0,5,8,23,25
0.0,26.0,0.0,26.1,0.0,0.0,87.0,1.0,3600.0,6,8,0,26
0.0,26.1,0.0,27.300001,1.0,0.0,88.0,1.0,3600.0,6,8,1,26
0.0,26.2,0.0,27.900002,4.0,0.0,81.0,1.0,3600.0,6,8,2,26
0.0,26.3,0.0,26.7,5.0,0.0,74.0,1.0,3600.0,6,8,3,26
0.0,26.4,0.0,27.900002,8.0,0.0,69.0,1.0,3600.0,6,8,4,26
0.0,26.55,0.0,21.900002,10.0,0.0,43.0,1.0,3600.0,6,8,5,26
0.0,26.6,0.0,11.700001,4.0,0.0,27.0,1.0,3600.0,6,8,6,26
0.006,26.65,0.0,5.7,3.0,0.0,10.0,1.0,3600.0,6,8,7,26
0.225,26.6,0.0,4.2,4.0,0.0,2.0,1.0,3600.0,6,8,8,26
0.056,26.6,0.0,14.4,16.0,0.0,0.0,0.0,0.0,6,8,9,26
0.35,26.5,0.0,10.799999,12.0,0.0,0.0,0.0,0.0,6,8,10,26
0.344,26.45,0.0,12.599999,14.0,0.0,0.0,0.0,0.0,6,8,11,26
0.313,26.4,0.0,5.3999996,6.0,0.0,0.0,0.0,0.0,6,8,12,26
0.231,26.4,0.0,8.099999,9.0,0.0,0.0,0.0,0.0,6,8,13,26
0.194,26.3,0.0,7.2,8.0,0.0,0.0,0.0,0.0,6,8,14,26
0.081,26.25,0.0,5.3999996,6.0,0.0,0.0,0.0,0.0,6,8,15,26
0.019,26.2,0.0,8.4,9.0,0.0,1.0,0.0,0.0,6,8,16,26
0.006,26.1,0.0,5.9999995,6.0,0.0,2.0,0.0,0.0,6,8,17,26
0.0,26.05,0.0,2.7,1.0,0.0,6.0,0.0,0.0,6,8,18,26
0.0,26.0,0.0,4.8,2.0,0.0,10.0,0.0,0.0,6,8,19,26
0.0,26.0,0.0,12.9,4.0,0.0,31.0,1.0,0.0,6,8,20,26
0.0,26.0,0.0,10.8,3.0,0.0,27.0,1.0,3600.0,6,8,21,26
0.0,26.25,0.0,7.5000005,0.0,0.0,25.0,1.0,3600.0,6,8,22,26
0.0,26.35,0.0,4.2000003,0.0,0.0,14.0,1.0,3600.0,6,8,23,26
0.0,26.45,0.0,1.5,1.0,0.0,2.0,1.0,3600.0,0,8,0,27
0.0,26.6,0.0,0.0,0.0,0.0,0.0,1.0,3600.0,0,8,1,27
0.0,26.65,0.0,3.6,4.0,0.0,0.0,1.0,3600.0,0,8,2,27
0.0,26.8,0.0,0.0,0.0,0.0,0.0,1.0,3600.0,0,8,3,27
0.0,26.9,0.0,0.0,0.0,0.0,0.0,1.0,3600.0,0,8,4,27
0.0,26.95,0.0,0.0,0.0,0.0,0.0,1.0,3600.0,0,8,5,27
0.0,27.05,0.0,0.9,1.0,0.0,0.0,1.0,3600.0,0,8,6,27
0.0,27.1,0.0,20.699999,23.0,0.0,0.0,1.0,3600.0,0,8,7,27
0.231,27.1,0.0,29.4,32.0,1.0,0.0,1.0,3600.0,0,8,8,27
0.281,27.1,0.0,47.1,51.0,2.0,0.0,0.0,0.0,0,8,9,27
0.331,27.3,0.0,27.0,30.0,0.0,0.0,0.0,0.0,0,8,10,27
0.331,27.35,0.0,29.699999,33.0,0.0,0.0,0.0,0.0,0,8,11,27
0.306,27.35,0.0,28.5,31.0,1.0,0.0,0.0,0.0,0,8,12,27
0.275,27.3,0.0,35.1,37.0,3.0,0.0,0.0,0.0,0,8,13,27
0.075,27.25,0.0,42.899998,47.0,1.0,0.0,0.0,0.0,0,8,14,27
0.063,27.25,0.0,40.8,45.0,0.0,1.0,0.0,0.0,0,8,15,27
0.006,27.2,0.0,36.899998,41.0,0.0,0.0,0.0,0.0,0,8,16,27
0.0,27.1,0.0,35.4,38.0,2.0,0.0,0.0,0.0,0,8,17,27
0.0,27.05,0.0,41.100002,43.0,4.0,0.0,0.0,0.0,0,8,18,27
0.0,27.1,0.0,23.1,25.0,1.0,0.0,0.0,0.0,0,8,19,27
0.0,27.1,0.0,38.7,43.0,0.0,0.0,1.0,0.0,0,8,20,27
0.0,27.15,0.0,39.3,43.0,1.0,0.0,1.0,3600.0,0,8,21,27
0.0,27.05,0.0,42.6,45.0,0.0,7.0,1.0,3600.0,0,8,22,27
0.0,27.1,0.0,55.2,32.0,1.0,86.0,1.0,3600.0,0,8,23,27
0.0,27.3,0.0,49.5,22.0,0.0,99.0,1.0,3600.0,1,8,0,28
0.0,27.3,0.0,40.8,13.0,0.0,97.0,1.0,3600.0,1,8,1,28
0.0,27.15,0.0,48.300003,22.0,1.0,93.0,1.0,3600.0,1,8,2,28
0.0,27.05,0.0,47.100002,20.0,1.0,95.0,1.0,3600.0,1,8,3,28
0.0,27.1,0.0,59.1,35.0,0.0,92.0,1.0,3600.0,1,8,4,28
0.0,27.15,0.0,65.7,41.0,0.0,96.0,1.0,3600.0,1,8,5,28
0.0,27.15,0.0,61.5,37.0,0.0,94.0,1.0,3600.0,1,8,6,28
0.006,27.1,0.0,70.5,50.0,0.0,85.0,1.0,3600.0,1,8,7,28
0.213,27.0,0.0,60.6,40.0,1.0,80.0,1.0,3600.0,1,8,8,28
0.294,26.8,0.0,60.600002,43.0,2.0,69.0,0.0,0.0,1,8,9,28
0.331,27.55,0.0,31.2,22.0,0.0,38.0,0.0,0.0,1,8,10,28
0.331,27.55,0.0,41.4,32.0,1.0,40.0,0.0,0.0,1,8,11,28
0.269,27.4,0.0,43.5,32.0,1.0,47.0,0.0,0.0,1,8,12,28
0.281,27.3,0.0,30.0,22.0,2.0,30.0,0.0,0.0,1,8,13,28
0.188,27.2,0.0,29.7,19.0,5.0,32.0,0.0,0.0,1,8,14,28
0.069,27.05,0.0,35.4,21.0,7.0,41.0,0.0,0.0,1,8,15,28
0.038,26.9,0.0,50.1,25.0,4.0,84.0,0.0,0.0,1,8,16,28
0.019,26.7,0.0,50.4,22.0,3.0,96.0,0.0,0.0,1,8,17,28
0.0,26.7,0.0,58.800003,29.0,7.0,95.0,0.0,0.0,1,8,18,28
0.0,26.6,0.0,57.9,25.0,10.0,98.0,0.0,0.0,1,8,19,28
0.0,26.45,0.0,51.9,20.0,7.0,99.0,1.0,0.0,1,8,20,28
0.0,25.85,0.0,55.800003,22.0,10.0,100.0,1.0,0.0,1,8,21,28
0.0,26.3,0.0,54.6,23.0,7.0,99.0,1.0,0.0,1,8,22,28
0.0,26.15,0.0,51.6,24.0,2.0,96.0,1.0,260.08942,1,8,23,28
0.0,24.9,1.1,43.800003,16.0,5.0,88.0,1.0,3551.3965,2,8,0,29
0.0,23.85,1.7,29.400002,11.0,1.0,63.0,1.0,3600.0,2,8,1,29
0.0,23.9,0.8,25.8,15.0,5.0,31.0,1.0,3600.0,2,8,2,29
0.0,24.1,0.0,24.0,16.0,12.0,8.0,1.0,3600.0,2,8,3,29
0.0,24.4,0.0,20.099998,12.0,8.0,15.0,1.0,3600.0,2,8,4,29
0.0,24.75,0.0,34.5,20.0,16.0,23.0,1.0,3600.0,2,8,5,29
0.0,25.15,0.0,21.6,15.0,12.0,3.0,1.0,3600.0,2,8,6,29
0.006,24.8,0.0,24.3,16.0,15.0,3.0,1.0,3600.0,2,8,7,29
0.225,23.7,0.1,26.699999,23.0,9.0,2.0,1.0,3600.0,2,8,8,29
0.213,22.8,0.0,56.100002,42.0,19.0,23.0,0.0,0.0,2,8,9,29
0.15,25.2,0.0,19.5,14.0,9.0,5.0,0.0,0.0,2,8,10,29
0.288,24.2,1.0,10.5,4.0,8.0,7.0,0.0,0.0,2,8,11,29
0.269,23.15,2.9,22.5,12.0,11.0,17.0,0.0,0.0,2,8,12,29
0.113,22.95,2.4,9.9,2.0,2.0,23.0,0.0,0.0,2,8,13,29
0.056,23.15,0.0,12.9,9.0,3.0,10.0,0.0,0.0,2,8,14,29
0.044,23.5,0.0,17.699999,17.0,0.0,8.0,0.0,0.0,2,8,15,29
0.031,23.9,0.0,17.4,7.0,0.0,37.0,0.0,0.0,2,8,16,29
0.013,24.05,0.2,35.1,17.0,13.0,40.0,0.0,0.0,2,8,17,29
0.0,24.3,0.3,47.999996,34.0,21.0,16.0,0.0,0.0,2,8,18,29
0.0,24.3,0.6,72.6,59.0,30.0,5.0,0.0,0.0,2,8,19,29
0.0,24.45,0.0,35.699997,19.0,30.0,2.0,1.0,0.0,2,8,20,29
0.0,24.55,0.0,76.2,71.0,20.0,1.0,1.0,3600.0,2,8,21,29
0.0,24.45,0.0,40.2,27.0,22.0,9.0,1.0,3600.0,2,8,22,29
0.0,24.6,0.0,34.5,25.0,14.0,12.0,1.0,3600.0,2,8,23,29
0.0,24.85,0.0,27.300001,21.0,12.0,4.0,1.0,3600.0,3,8,0,30
0.0,25.05,0.0,19.199999,17.0,4.0,5.0,1.0,3600.0,3,8,1,30
0.0,25.25,0.0,23.7,25.0,1.0,2.0,1.0,3600.0,3,8,2,30
0.0,25.45,0.0,15.3,11.0,3.0,12.0,1.0,3600.0,3,8,3,30
0.0,25.6,0.0,17.099998,17.0,3.0,0.0,1.0,3600.0,3,8,4,30
0.0,25.55,0.0,20.699999,17.0,9.0,0.0,1.0,3600.0,3,8,5,30
0.0,25.55,0.0,19.5,17.0,7.0,0.0,1.0,3600.0,3,8,6,30
0.019,25.6,0.0,24.300001,19.0,12.0,0.0,1.0,3600.0,3,8,7,30
0.15,25.55,0.2,24.0,20.0,10.0,0.0,1.0,3585.422,3,8,8,30
0.256,25.6,0.2,34.5,23.0,23.0,0.0,0.0,0.0,3,8,9,30
0.325,24.95,0.0,30.3,21.0,19.0,0.0,0.0,0.0,3,8,10,30
0.306,25.2,0.0,21.3,13.0,16.0,0.0,0.0,0.0,3,8,11,30
0.319,24.45,0.2,26.400002,10.0,29.0,0.0,0.0,0.0,3,8,12,30
0.269,24.55,0.1,17.400002,0.0,29.0,0.0,0.0,0.0,3,8,13,30
0.194,24.8,0.0,18.0,0.0,30.0,0.0,0.0,0.0,3,8,14,30
0.069,24.55,0.0,18.0,0.0,30.0,0.0,0.0,0.0,3,8,15,30
